Date,Open,High,Low,Close,Adj Close,Volume,Day
2018-06-26,72.5,73.290001,72.349998,72.559998,69.462845,7072600,93
2018-06-27,72.730003,72.949997,71.150002,71.349998,68.304482,7624700,94
2018-06-28,71.449997,72.120003,71.349998,71.699997,68.639542,9118500,95
2018-06-29,78.760002,81,78.360001,79.68,76.278946,31314100,96
2018-07-02,78.580002,79.480003,77.019997,78.349998,75.005714,11867000,97
2018-07-03,77.410004,77.889999,76.099998,76.279999,73.024071,5794900,98
2018-07-05,76.620003,77.419998,76.139999,76.550003,73.282562,6534500,99
2018-07-06,76.480003,77.080002,76.07,76.480003,73.215553,5916200,100
2018-07-09,76.839996,77.379997,76.349998,77.279999,73.981392,4871400,101
2018-07-10,77.440002,78.089996,77.160004,77.57,74.25901,6281800,102
2018-07-11,77.129997,77.639999,76.830002,77.360001,74.057961,3656600,103
2018-07-12,77.940002,78.18,77.230003,77.370003,74.067543,4879200,104
2018-07-13,77.199997,77.610001,77.139999,77.379997,74.077103,2963100,105
2018-07-16,77.360001,78.099998,77.300003,77.75,74.431328,4755100,106
2018-07-17,77.510002,78.019997,77.400002,77.470001,74.163284,4355400,107
2018-07-18,77.43,77.620003,76.32,76.589996,73.320839,6101600,108
2018-07-19,75.93,77.160004,75.800003,76.949997,73.665459,4875100,109
2018-07-20,76.309998,77.080002,76.160004,76.959999,73.675041,5246400,110
2018-07-23,76.709999,76.949997,76.129997,76.589996,73.320839,4198200,111
2018-07-24,76.849998,77.089996,75.440002,75.529999,72.306099,6054000,112
2018-07-25,75.239998,77.18,75.059998,77.160004,73.866531,5542400,113
2018-07-26,77,78.440002,76.82,78.150002,74.814262,6706200,114
2018-07-27,78.169998,78.410004,76.790001,76.889999,73.608047,6125700,115
2018-07-30,76.879997,76.959999,75.43,75.959999,72.717728,7275300,116
2018-07-31,76.440002,77.589996,76.160004,76.910004,73.627182,8265600,117
2018-08-01,76.5,78.059998,76.5,77.540001,74.230278,6878300,118
2018-08-02,77.769997,79.07,77.400002,78.650002,75.292915,5313800,119
2018-08-03,78.730003,78.980003,78.440002,78.739998,75.379059,3762100,120
2018-08-06,78.739998,79.580002,78.43,79.510002,76.116203,4280600,121
2018-08-07,79.730003,80.629997,79.269997,80.529999,77.092682,5418900,122
2018-08-08,80.209999,81.080002,80.040001,80.5,77.063957,5327100,123
2018-08-09,80.489998,81.879997,80.410004,81.260002,77.791512,4558500,124
2018-08-10,80.82,81.290001,80.290001,80.730003,77.284126,5036700,125
2018-08-13,80.82,81.150002,80.010002,80.150002,76.728874,4101200,126
2018-08-14,80.330002,80.849998,79.68,80.139999,76.719322,6079700,127
2018-08-15,79.57,79.860001,79.120003,79.57,76.173653,5057200,128
2018-08-16,79.900002,80.610001,79.800003,80.050003,76.633148,5475800,129
2018-08-17,80.040001,80.440002,79.68,79.75,76.34594,9001400,130
2018-08-20,81.519997,82.419998,80.949997,82.18,78.672241,9345200,131
2018-08-21,82.309998,83.080002,82.019997,82.949997,79.40937,6337000,132
2018-08-22,83.099998,83.68,82.279999,82.639999,79.112587,4308300,133
2018-08-23,82.43,83.57,82.339996,82.910004,79.371086,4156900,134
2018-08-24,82.419998,82.879997,82.099998,82.449997,78.93071,3453000,135
2018-08-27,83.040001,83.449997,82.230003,82.650002,79.122185,4012400,136
2018-08-28,83.230003,83.629997,82.480003,82.580002,79.055161,3788800,137
2018-08-29,82.419998,83.099998,82.220001,82.790001,79.256187,5712400,138
2018-08-30,82.580002,82.760002,81.010002,81.400002,77.925537,7122100,139
2018-08-31,81.25,82.25,81.25,82.199997,78.885201,5177100,140
2018-09-04,79.389999,80.970001,79,79.599998,76.39006,18565800,141
2018-09-05,79.650002,80.32,79.300003,79.919998,76.697151,12269100,142
2018-09-06,80.169998,80.839996,79.769997,80.400002,77.157776,8576900,143
2018-09-07,80.010002,81.160004,80.010002,80.300003,77.061829,6633900,144
2018-09-10,81.389999,82.440002,81.220001,82.099998,78.789223,6965600,145
2018-09-11,83.199997,83.580002,82.550003,82.629997,79.297859,7166800,146
2018-09-12,82.699997,83.040001,82.040001,83,79.652939,5384300,147
2018-09-13,83.209999,83.900002,83.120003,83.470001,80.103996,5382100,148
2018-09-14,83.580002,83.839996,83.059998,83.489998,80.123177,4884400,149
2018-09-17,83.489998,83.93,82.940002,83.260002,79.902466,4861100,150
2018-09-18,83.239998,85.349998,83.239998,85.260002,81.821808,7277700,151
2018-09-19,85.690002,85.849998,84.120003,84.43,81.025276,8053100,152
2018-09-20,85.089996,85.870003,84.93,85.370003,81.927383,6620300,153
2018-09-21,86,86.040001,85.010002,85.550003,82.100121,13852700,154
2018-09-24,85.160004,85.260002,84.25,84.269997,80.871735,8770400,155
2018-09-25,84.860001,85.099998,84.07,84.790001,81.37075,10519500,156
2018-09-26,82.610001,84.730003,81.949997,83.699997,80.324699,16357100,157
2018-09-27,83.769997,84.919998,83.730003,84.540001,81.130852,6080600,158
2018-09-28,84.290001,85.269997,84.25,84.720001,81.303581,7452700,159
2018-10-01,85.099998,85.849998,84.370003,84.459999,81.054062,7876400,160
2018-10-02,84.339996,84.550003,82.5,82.769997,79.43222,8446900,161
2018-10-03,81.93,82.959999,81.75,82.5,79.173103,10046700,162
2018-10-04,82.339996,82.480003,80.019997,80.18,76.946671,9161100,163
2018-10-05,80.089996,80.989998,79.43,80.120003,76.889076,7019100,164
2018-10-08,80.040001,80.540001,79.080002,80.230003,76.994644,8058700,165
2018-10-09,80.370003,81.489998,80.160004,80.419998,77.176987,7643400,166
2018-10-10,79.660004,80.040001,74.769997,74.940002,71.917976,12977800,167
2018-10-11,74.769997,77.07,73.900002,74.510002,71.50531,11532100,168
2018-10-12,75.970001,76.860001,74.910004,75.910004,72.848862,10393800,169
2018-10-15,75.769997,76.160004,74.970001,74.989998,71.965942,5789000,170
2018-10-16,75.599998,77.650002,75.32,77.480003,74.35556,7744200,171
2018-10-17,77.519997,77.800003,75.940002,76.480003,73.395859,6816900,172
2018-10-18,77.400002,77.410004,75,75.599998,72.551361,7622200,173
2018-10-19,75.830002,76.050003,74.139999,74.209999,71.217415,7301200,174
2018-10-22,74.650002,75.209999,74.300003,74.900002,71.879593,7042500,175
2018-10-23,74.190002,74.379997,72.07,73.349998,70.392097,11423800,176
2018-10-24,73.470001,74.610001,71.949997,72.120003,69.211708,8333900,177
2018-10-25,72.690002,73.5,72.230003,73.099998,70.152176,7648000,178
2018-10-26,72,72.709999,70.690002,72.07,69.163712,8371100,179
2018-10-29,73.260002,74.010002,71.389999,72.190002,69.278877,9874200,180
2018-10-30,73.07,74.639999,72.809998,74.510002,71.50531,9470000,181
2018-10-31,75.5,76.339996,74.919998,75.040001,72.013947,8755500,182
2018-11-01,75.230003,76.839996,74.839996,76.790001,73.693382,6117800,183
2018-11-02,77.529999,78.589996,75.709999,76.580002,73.491837,6995100,184
2018-11-05,76.489998,77.769997,76.050003,77.529999,74.403526,7143300,185
2018-11-06,77.339996,77.580002,76.360001,76.57,73.482239,6424200,186
2018-11-07,76.940002,78.230003,76.57,77.970001,74.82579,5403900,187
2018-11-08,77.690002,78.160004,77.239998,77.779999,74.643456,5425000,188
2018-11-09,77.709999,77.769997,75.529999,76.360001,73.280708,4737600,189
2018-11-12,76.349998,76.769997,74.989998,75.099998,72.07151,5204900,190
2018-11-13,75.529999,76.269997,74.839996,75.199997,72.16748,4584600,191
2018-11-14,76.32,77.489998,74.889999,75.199997,72.16748,7984200,192
2018-11-15,74.440002,74.669998,72.889999,74.330002,71.332581,7858300,193
2018-11-16,73.760002,75.519997,73.059998,74.739998,71.726044,8064200,194
2018-11-19,74.690002,74.75,71.860001,72.519997,69.595558,6744900,195
2018-11-20,70.489998,72.07,69.519997,71.120003,68.252022,9053900,196
2018-11-21,71.989998,72.900002,71.809998,72.370003,69.451607,7326100,197
2018-11-23,72.050003,72.519997,71.410004,71.489998,68.607094,2582300,198
2018-11-26,72.339996,73,72.269997,72.709999,69.777916,6458300,199
2018-11-27,72.279999,72.550003,71.300003,72.089996,69.182884,5008000,200
2018-11-28,72.300003,74.760002,72.300003,74.660004,71.649254,6167200,201
2018-11-29,74.639999,74.949997,73.32,74.339996,71.342178,5436700,202
2018-11-30,74.18,75.480003,73.900002,75.120003,72.304688,7947300,203
2018-12-03,77.099998,79,76.93,77.940002,75.019012,10211800,204
2018-12-04,77.419998,78.400002,75.410004,75.790001,72.949577,8800400,205
2018-12-06,74.370003,75.57,73.589996,75.540001,72.708969,9693700,206
2018-12-07,75.040001,75.970001,72.870003,73.339996,70.5914,6133700,207
2018-12-10,73.099998,73.709999,70.610001,72.510002,69.792511,7235000,208
2018-12-11,73.870003,74.57,72.559998,73.57,70.812775,7794500,209
2018-12-12,74.519997,75.279999,73.510002,74.32,71.534683,6950400,210
2018-12-13,74.5,74.589996,72.589996,72.93,70.19677,7454800,211
2018-12-14,71.970001,73.650002,71.410004,72.529999,69.81176,7221200,212
2018-12-17,71.370003,71.769997,69.459999,69.900002,67.280327,10647700,213
2018-12-18,70.900002,72.410004,70.43,71.150002,68.48349,7533300,214
2018-12-19,71.449997,72,68.32,68.970001,66.385178,8426100,215
2018-12-20,68.730003,69.57,66.529999,67.529999,64.999138,14488500,216
2018-12-21,73.290001,74.290001,71.25,72.370003,69.657753,28487900,217
2018-12-24,71.400002,71.93,68.080002,68.099998,65.547783,8551400,218
2018-12-26,68.699997,73.010002,68.650002,73.010002,70.273766,10019200,219
2018-12-27,72.18,73.730003,70.989998,73.669998,70.909019,9004900,220
2018-12-28,73.970001,74.459999,72.57,73.339996,70.5914,6197000,221
2018-12-31,73.980003,74.459999,73.519997,74.139999,71.36142,5519100,222
2019-01-02,72.790001,74.639999,72.190002,74.059998,71.284409,6762700,223
2019-01-03,73.25,73.32,71.209999,72.75,70.023506,8007400,224
2019-01-04,73.449997,75.120003,73.120003,74.650002,71.852303,7844200,225
2019-01-07,74.739998,76.360001,74.300003,75.720001,72.882202,8184800,226
2019-01-08,76.830002,77.400002,76.199997,76.730003,73.854355,8809000,227
2019-01-09,76.970001,77.150002,76.139999,76.589996,73.719582,8591000,228
2019-01-10,75.639999,77.339996,75.459999,76.419998,73.555969,11148600,229
2019-01-11,76.339996,76.889999,75.800003,76.040001,73.190208,10689900,230
2019-01-14,75.459999,76.809998,75.459999,76.089996,73.238327,5677400,231
2019-01-15,76.190002,77.980003,76.129997,77.879997,74.961235,6212400,232
2019-01-16,78,78.849998,77.589996,77.68,74.76873,5697100,233
2019-01-17,77.540001,79.400002,77.309998,79.129997,76.164391,7737300,234
2019-01-18,79.949997,80.970001,79.739998,80.449997,77.434937,10404100,235
2019-01-22,80.330002,81.309998,80.199997,80.75,77.723694,8781700,236
2019-01-23,81.190002,81.400002,80.220001,80.5,77.483063,5823000,237
2019-01-24,80.599998,80.870003,79.550003,80.440002,77.425301,4753200,238
2019-01-25,81.25,81.330002,80.43,80.610001,77.588928,4457100,239
2019-01-28,79.800003,80.510002,79.739998,80.32,77.309814,5452000,240
2019-01-29,80.360001,80.830002,79.839996,80.220001,77.21357,4187500,241
2019-01-30,80.400002,81.290001,80.059998,81.279999,78.233826,5200200,242
2019-01-31,81.18,81.949997,80.709999,81.879997,78.81134,8599200,243
2019-02-01,81.830002,81.900002,81.129997,81.510002,78.455215,5351900,244
2019-02-04,81.220001,82,80.830002,81.989998,78.917213,4236600,245
2019-02-05,81.980003,83.190002,81.93,82.860001,79.754631,6545600,246
2019-02-06,82.510002,82.709999,81.639999,82.709999,79.610229,3682800,247
2019-02-07,82.150002,82.849998,81.709999,82.389999,79.302216,4827500,248
2019-02-08,82.25,82.720001,81.940002,82.360001,79.273361,3786500,249
2019-02-11,82.949997,83.830002,82.870003,83.68,80.543892,6158500,250
2019-02-12,83.970001,84.839996,83.620003,84.709999,81.535294,6290300,251
2019-02-13,84.760002,85.589996,84.760002,85.400002,82.199425,5032800,252
2019-02-14,84.610001,85.139999,83.699997,84.68,81.506416,5179000,253
2019-02-15,85.489998,85.779999,85.099998,85.379997,82.180176,6111300,254
